Time,bit-x,bitbay,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken
2019-06-05 04:00:00 UTC,7781.37282608696,,7800.08121584113,7777.77020304568,7870.18536585366,7781.74601788533,7831.23535629015,7782.75816326531,7780.34574468085,7779.0367681499
2019-06-05 05:00:00 UTC,7794.19787234043,,7798.90754837669,7788.54229166666,7875.62435897436,7785.65045589108,7849.1743777473,7795.78641958042,7786.32327586207,7787.04924078092
2019-06-05 06:00:00 UTC,7743.69478723404,,7754.53999718882,7737.04719246033,7828.7189944134,7737.05632191338,7800.47252716974,7742.41572916667,7732.95955882353,7734.02964959569
2019-06-05 07:00:00 UTC,7787.3906097561,,7811.27351769265,7788.20087565673,7886.64390243903,7791.87922364673,7860.53875598027,7791.69697368421,7792.97674418605,7788.16426380368
2019-06-05 08:00:00 UTC,7802.86421568628,,7831.0332742318,7804.11158604285,7888.70217391304,7807.94893617021,7873.85114387227,7807.4168,7812.65625,7805.94303178483
2019-06-05 09:00:00 UTC,7803.95852272728,,7828.74188277905,7800.01544886803,7899.30833333334,7803.04890559731,7866.10318091895,7804.22037735849,7807.4375,7801.93459715639
2019-06-05 10:00:00 UTC,7815.058125,,7860.21203335448,7823.44614173229,7893.95932203389,7824.72147280967,7896.24897814463,7836.13408695652,7841.58108108108,7841.59066959386
2019-06-05 11:00:00 UTC,7836.51474747475,,7854.68525213796,7834.2286177106,7899.24266666666,7826.84846066777,7890.1764833438,7826.18270114943,7809.48951048951,7820.46702241197
2019-06-05 12:00:00 UTC,7783.559375,,7811.88670671918,7781.76967741934,7858.95606060606,7784.0641796875,7847.34481573872,7783.37507575758,7783.05952380952,7783.68854489164
2019-06-05 13:00:00 UTC,7772.88961165048,,7790.9332049241,7770.78914832537,7837.70808080808,7772.40162855809,7830.65508256777,7776.05746835443,7773.18636363636,7773.03183730716
2019-06-05 14:00:00 UTC,7739.35191919192,,7735.01012173852,7728.29569380204,7773.54171122994,7723.764508245,7780.13091651224,7718.14420711974,7719.76325757576,7714.7489946381
2019-06-05 15:00:00 UTC,7664.77660194174,,7661.05668340221,7657.54833119383,7692.17346938775,7651.40404381934,7710.1076428472,7645.55542857143,7641.35515873016,7644.76618531887
2019-06-05 16:00:00 UTC,7722.62402061856,,7741.62417902124,7724.90205555556,7766.56736842105,7727.78567703423,7770.6688127878,7726.2699,7729.43262411347,7721.89928498468
2019-06-05 17:00:00 UTC,7780.98538461538,,7798.836150326,7790.46321960296,7803.68738738739,7785.39613964416,7828.09393584659,7791.75648148149,7788.92763157895,7788.81795454545
2019-06-05 18:00:00 UTC,7771.53470588235,,7782.76798737616,7772.65815904138,7808.26299212598,7774.07842393429,7820.88140942715,7775.64126168224,7773.20754716981,7774.16327433627
2019-06-05 19:00:00 UTC,7810.73809090909,,7821.03402751712,7810.59898876406,7850.4268292683,7812.12023498693,7848.79211211418,7808.06807904936,7812.69360902256,7811.43329506314
2019-06-05 20:00:00 UTC,7779.95602272727,,7771.96465709233,7776.1673347548,7821.18697916667,7777.20127207208,7829.28154594039,7761.0559824047,7795.93005181347,7793.16272833268
2019-06-05 21:00:00 UTC,7711.44114583334,,7700.57821216666,7698.19995238096,7728.22688172043,7705.83737700308,7749.32402043201,7700.23222222223,7704.79891304348,7694.24336043359
2019-06-05 22:00:00 UTC,7754.8716,,7771.98770485711,7753.35100938966,7800.75454545454,7754.99877472881,7812.82503689505,7753.11483870968,7758.66304347826,7748.1623853211
2019-06-05 23:00:00 UTC,7798.4203,,7808.29797626267,7798.29251599147,7856.40952380953,7801.4127411336,7850.23973602051,7802.02636363636,7795.54761904762,7800.84942339374
2019-06-06 00:00:00 UTC,7788.75663366337,,7792.07341197934,7788.27500518134,7861.64242424242,7790.57946357376,7829.37544153025,7788.69952662722,7787.24852071006,7787.68481848184
2019-06-06 01:00:00 UTC,7817.73089108911,,7834.56527237543,7823.07667535854,7884.9275,7821.95201926642,7860.40260968574,7830.83385,7835.52989130435,7833.19163591636
2019-06-06 02:00:00 UTC,7826.37758241758,,7837.01226878703,7827.93801992527,7896.34683544304,7828.40597968684,7890.79101958862,7829.12810810811,7831.25934579439,7832.70588235297
