Time,bit-x,bitbay,bitfinex,bitflyer,bithumb,bitstamp,coinbase,gemini,kraken,others
2019-05-20 13:00:00 UTC,255.2709,156.54347086,1251.59162309001,698.80006662999,631.738339719999,1381.82274182,2227.50097173998,176.9415063339,1866.64126627999,507.99340002098506
2019-05-20 14:00:00 UTC,222.0711,221.74681901,406.612791239988,533.783566609996,236.617597800001,640.50819053,1062.02520022,74.6647684631,801.780783729999,287.2247894782546
2019-05-20 15:00:00 UTC,252.0108,208.88032238,293.629579049997,224.31599336,108.49426386,372.92876366,855.181324089999,84.5106823478,1055.2947351,235.0569042003357
2019-05-20 16:00:00 UTC,225.866,212.68083989,499.915782859988,212.33425781,157.96056689,282.44281017,841.452097939999,127.0882289832,593.607204570001,221.63450771967888
2019-05-20 17:00:00 UTC,216.0505,111.5351353,333.444556849994,160.67574407,87.8593821899999,447.05395411,757.948277729999,117.764293806,552.15413027,250.2484183662351
2019-05-20 18:00:00 UTC,217.1069,152.73926266,421.077414679996,148.92547606,99.9523236800002,341.65104937,983.109814489996,97.4029055073,667.535324720001,218.98669245011183
2019-05-20 19:00:00 UTC,350.795,104.93314542,530.724804599993,197.96846304,111.57406311,392.75269012,689.760424219999,85.878460333,601.1276198,184.8694634000189
2019-05-20 20:00:00 UTC,383.0184,137.11973719,853.728176969983,349.40856557,310.35852694,736.916263739999,1577.70861299999,300.4913584887,1012.4224862,419.91843642626185
2019-05-20 21:00:00 UTC,301.418,192.73403487,961.571678099971,848.64591679999,548.177790079998,875.097536649997,2204.09014365999,267.623514755,1668.26430535999,427.855292568299
2019-05-20 22:00:00 UTC,229.3102,210.60698401,347.636302139993,459.271639619998,432.32350464,632.64932312,1143.35292230999,187.78338651,978.632576249998,268.678338336159
2019-05-20 23:00:00 UTC,407.4259,212.39278328,307.251859909994,282.92285918,245.86145358,295.38203953,758.474371499999,131.5338144072,504.14082599,161.1389301875793
2019-05-21 00:00:00 UTC,400.03,155.77318381,414.711550049991,257.02779134,347.87919903,421.812631139999,805.52377631,87.9547678951999,582.007086700001,256.6709539659247
2019-05-21 01:00:00 UTC,428.6817,93.41097158,212.495908019998,201.97959986,197.18998417,141.07983014,460.31413914,53.6144836363,278.60814063,159.6359618619693
2019-05-21 02:00:00 UTC,317.3898,61.69520404,187.58307699,374.392502869998,232.79134141,462.355458729999,864.715985779998,89.7603238234,482.59235863,279.109305171509
2019-05-21 03:00:00 UTC,290.3616,67.16630146,165.236457790001,224.92251592,134.87135853,217.18631076,463.395938009999,46.9568828263,323.42908299,194.04732880795126
2019-05-21 04:00:00 UTC,382.5519,1.77599058,195.635546729999,352.40667874,154.54419731,290.17671663,481.239109689999,76.2123148791,307.94133913,243.75957085458919
2019-05-21 05:00:00 UTC,309.1796,63.48581786,184.787087780001,220.7436025,129.091420930001,283.605303,402.96939559,21.08566184,270.75221688,171.30691918994006
2019-05-21 06:00:00 UTC,360.7362,74.12276899,110.10584472,196.085876949999,135.27937233,216.35568664,463.42632646,52.3238960121,247.18929314,173.87506436982488
2019-05-21 07:00:00 UTC,397.184,165.37606042,161.497725690002,186.32551143,199.81623481,203.95373671,497.400436029999,56.4317273696,358.08352887,206.3551870834607
2019-05-21 08:00:00 UTC,404.8541,108.29787074,147.34005593,144.09690483,99.4221862900002,336.41661779,273.53480756,6.0176964096,286.85481795,155.667841152865
2019-05-21 09:00:00 UTC,483.0741,206.86994979,425.732832549993,311.26031933,221.23324473,401.31429665,439.37454346,61.77402761,482.67470943,292.97868096286095
2019-05-21 10:00:00 UTC,466.0404,175.00176091,289.61872428,200.2945855,142.519348410001,369.27516232,407.1538158,21.73777896,353.90127167,176.27958670434668
2019-05-21 11:00:00 UTC,398.941,88.0052548299998,350.518953159998,295.612069149999,270.84906678,1035.67070832,931.179511859997,170.5685460218,858.93054696,366.73870581009396
2019-05-21 12:00:00 UTC,391.9081,116.37833948,459.862436329995,355.648622119999,224.28446505,391.55554457,557.68651062,78.0477184129,649.33134384,257.14596109054645
2019-05-21 13:00:00 UTC,431.1654,46.71232478,963.623017819987,544.769009549996,516.95243817,692.235181009999,1013.48103951,166.5635848764,1041.91657183,369.1578598218342
2019-05-21 14:00:00 UTC,468.9203,147.05999735,256.752951880003,230.9414799,187.17101124,418.1491312,636.74763569,106.3640209243,777.58580038,215.55493786952817
2019-05-21 15:00:00 UTC,355.6849,115.79326419,172.762054970004,184.154544580001,112.47007025,405.092033859999,515.698803509999,95.8615232669001,529.188063,176.2800346820603
2019-05-21 16:00:00 UTC,320.0682,139.34373594,125.09410461,95.52929583,53.50911806,252.31345304,489.010181669999,70.206610513,401.26426306,187.8503213303827
2019-05-21 17:00:00 UTC,428.2839,102.54607702,370.25800342,189.152526749999,109.34318607,374.93689369,762.547011719998,26.739100252,840.5565774,269.9312453513401
2019-05-21 18:00:00 UTC,325.9387,134.35801432,698.785502469978,305.20369698,160.06267862,650.6121964,1498.28364305,199.1739810407,1157.37392101,335.6510885875051
2019-05-21 19:00:00 UTC,540.4846,58.40314077,239.131554700001,71.84472043,57.74570855,280.5190445,776.142402919999,60.1059642649,490.28225118,210.9639842044196
2019-05-21 20:00:00 UTC,581.3213,98.7705643200001,489.262747909987,351.772939619999,216.57372563,542.7263177,1225.77743843,104.0705428341,751.671879769999,313.5254169912271
2019-05-21 21:00:00 UTC,649.8312,100.13818276,329.817266599983,263.653635339999,178.19930717,351.1560882,767.739810579999,76.5577771449,636.37887367,203.116053513524
2019-05-21 22:00:00 UTC,490.1638,107.01232495,655.65338185999,299.677643459999,305.518502629999,304.068883910001,1155.99279959,66.1637862138001,769.256728090001,221.47528862694847
2019-05-21 23:00:00 UTC,551.8041,95.07901003,159.119763299999,172.41320486,77.5652497800001,169.71962685,514.171187,51.355783741,392.61725788,131.5747628869362
2019-05-22 00:00:00 UTC,590.5995,86.4218048799999,86.3340769100001,157.26246065,136.81699322,178.75649085,516.166380259998,32.8820868771,298.80909589,138.657293022831
2019-05-22 01:00:00 UTC,554.9587,97.55340851,236.867039630001,166.57515521,138.46558197,129.06857477,329.26207241,48.3886809489,218.83029469,128.48693212651878
2019-05-22 02:00:00 UTC,568.2388,88.4673857899999,125.3833035,189.36540277,144.9714585,254.6652206,395.60822768,67.5947622491,264.57134566,143.1148155206605
2019-05-22 03:00:00 UTC,617.1764,71.8701792,83.8009026899982,152.81709689,157.79621982,82.9545734200001,243.56010847,52.825327418,214.51769897,135.14067535173692
2019-05-22 04:00:00 UTC,577.7189,98.7262664899999,279.275306379997,248.41203141,211.09854718,410.26749538,790.712286580001,99.4196403626,433.71928909,183.4078459719754
2019-05-22 05:00:00 UTC,570.3527,126.27110775,271.696489260001,98.1977927100002,130.8287675,101.11221995,204.84940551,5.2746867099,174.48777651,202.9796804608816
2019-05-22 06:00:00 UTC,617.2662,156.49375146,154.456107540001,188.30075307,126.58228766,172.11039999,311.9720486,7.67653898,102.97219298,156.27887429793319
2019-05-22 07:00:00 UTC,662.0206,95.38064746,133.885445629999,121.79413916,123.59459587,150.46928384,263.801751149999,23.86113452,254.11636951,191.4940197936167
2019-05-22 08:00:00 UTC,651.8027,143.37065053,128.39649466,100.07493311,145.57620054,194.53530851,225.06033268,30.6498686943,240.6336193,157.2020514380158
2019-05-22 09:00:00 UTC,581.1701,139.15706121,224.450383780005,161.22927788,138.33951912,280.51211314,331.37623949,23.18890409,397.00347107,212.4346031219577
2019-05-22 10:00:00 UTC,495.7872,18.53490007,347.690118069993,263.85750467,197.65539404,303.29495802,430.6254074,26.3486216,462.39201808,297.4195208264943
2019-05-22 11:00:00 UTC,340.5933,140.05444828,1134.08932384998,603.304178599993,521.248597859999,835.31851143,1631.39369319,52.1075367977,1700.01575128,535.6088010598451
2019-05-22 12:00:00 UTC,377.219,77.63986254,286.306113139998,287.030464029999,311.12888926,441.44168332,562.803689009999,47.5992994039,702.83784824,215.9803922810859
2019-05-22 13:00:00 UTC,380.6596,93.2993607000001,329.507823529986,254.69102873,212.12099628,574.3194517,687.01000379,65.327539053,526.522789849999,193.66363849559463
2019-05-22 14:00:00 UTC,447.6105,133.3236259,188.62496935,236.33138657,121.07265931,371.63115128,548.198504960001,55.2084156256,367.10994412,204.27978091166344
2019-05-22 15:00:00 UTC,427.2563,213.82181508,1320.87724666997,487.129074599999,370.69231059,842.743834059998,1764.33442102999,227.2476963138,1577.40288349,500.23004980821895
2019-05-22 16:00:00 UTC,339.377,156.86329442,191.62774517,104.74234355,61.8342925299999,317.47780081,667.73004596,58.4375317606,322.00096951,165.6569755514904
2019-05-22 17:00:00 UTC,381.9074,117.89335565,238.978231760002,144.30256419,152.64430844,544.51974156,706.611572079998,79.156005386,469.774542,180.3699683853689
2019-05-22 18:00:00 UTC,351.077,124.54555465,117.830093549999,78.58344239,47.7600323099999,224.97641188,448.96201697,46.0599190353,370.65816569,146.6419262558814
2019-05-22 19:00:00 UTC,496.9315,111.08774253,107.614367249999,45.04109837,22.6264688,95.30275261,311.743805259999,26.902564264,335.57401113,143.3001603846532
2019-05-22 20:00:00 UTC,428.0117,140.59781527,1864.14015231002,530.958525379995,459.461561989999,1312.81336795999,3471.52434195001,515.3169110564,2319.05698209,754.6433287624061
2019-05-22 21:00:00 UTC,459.9481,119.58365786,861.474539389988,575.428391649995,368.763210179999,639.033702179997,1439.90647808999,103.2950890917,1488.72148682,386.2775975492458
2019-05-22 22:00:00 UTC,266.0233,99.2961132399999,1600.51290226999,732.043336739992,656.547267829999,1007.60654917,3072.61612872,443.4064414616,1917.19244198,626.415024304667
2019-05-22 23:00:00 UTC,257.2114,99.86438531,468.568127299996,365.18574915,306.37521626,518.45812556,1040.33421999,140.4683126013,625.012116430001,391.59307892583695
2019-05-23 00:00:00 UTC,264.9859,84.24140753,644.888424739985,540.317826299995,561.10686247,545.7348336,1464.72176872999,150.0501902987,839.894573090001,360.671938252576
2019-05-23 01:00:00 UTC,232.5908,95.9301686699999,478.731470659994,356.460633289999,247.931827150001,368.29965144,628.526414939999,42.3008313792,439.25464519,187.9695870030822
2019-05-23 02:00:00 UTC,264.2858,97.72441327,663.768821669993,248.44499087,313.62388157,388.93310113,531.847876850001,31.7128863315,549.378857300001,183.179590613399
2019-05-23 03:00:00 UTC,256.3259,58.76976225,274.13969007,160.16648834,182.0475079,98.65734788,421.54094323,61.3977606899,230.16581368,175.1055866442122
2019-05-23 04:00:00 UTC,324.139,33.73430224,311.98577671,366.284905399998,124.61659857,125.5287367,248.41759174,10.4952848159,227.94614548,129.4403679928377
2019-05-23 05:00:00 UTC,279.1205,147.4500335,241.532898620003,300.83542614,334.85644833,273.13753274,528.289738939999,33.6751899113,423.118628,248.00957777073944
2019-05-23 06:00:00 UTC,271.434,85.41345449,346.789836169994,378.610070829998,353.7350725,410.22182185,779.9046357,87.3737089268999,487.79514359,329.8245483465572
2019-05-23 07:00:00 UTC,303.1644,114.21603731,182.280201080003,90.9914729700002,182.85374639,156.39399395,288.12781078,12.12411151,322.45257799,145.2589200751214
2019-05-23 08:00:00 UTC,256.2409,133.7541405,196.280116100002,211.31571757,275.49430147,447.85786462,530.015302819999,70.504266889,480.32708762,237.14503662831908
2019-05-23 09:00:00 UTC,232.3122,158.67038015,1154.60489175997,464.707541009997,511.215153179998,681.0065756,1277.11014806,75.7412064928001,1075.01605007,394.238458498522
2019-05-23 10:00:00 UTC,254.6899,122.38894158,313.64002946999,195.89895608,320.92551789,380.0272826,578.867425199997,55.5703181622,505.60813503,218.5704041719458
2019-05-23 11:00:00 UTC,309.5703,117.43167462,311.607008489992,170.0322206,238.18803495,371.77573565,408.87211126,18.4447278355,406.60211798,181.33074241311442
2019-05-23 12:00:00 UTC,304.3621,109.62716422,189.228346940004,171.508063580001,116.65014499,393.190905289999,505.86447053,69.3104396843,424.27872791,228.97407950779018
2019-05-23 13:00:00 UTC,336.4775,9.20971622,407.198510239996,270.518841619999,398.64458779,543.02204689,714.923893659998,71.2490677639,729.95457881,256.27977987248886
2019-05-23 14:00:00 UTC,431.238,153.27569793,491.364035009997,329.001322789999,255.07792932,736.227948089999,890.306385740001,65.7124752298,918.143440709999,254.50481985508787
2019-05-23 15:00:00 UTC,459.7715,192.16028832,1110.58671367,369.109879879999,290.08314173,617.95595133,946.643394860002,149.648075467,1147.45780654,229.12112648838416
2019-05-23 16:00:00 UTC,448.9488,191.09082891,606.563555199987,191.02733944,143.93534829,565.51467491,1089.71672861,106.8650577158,696.91427859,213.746821754171
2019-05-23 17:00:00 UTC,387.8482,110.40132301,420.172649019991,153.46084451,171.33205089,593.64165722,1073.53201723,174.9176146343,745.72346587,209.998346637922
2019-05-23 18:00:00 UTC,327.8891,141.52497552,195.707602810003,40.16785238,44.88434986,226.4895517,360.47021369,47.6198825537,540.64433493,121.86608678000002
2019-05-23 19:00:00 UTC,271.4251,130.8185945,279.265658009995,85.92448091,53.83944692,190.04692974,404.17904739,46.4945038939,515.41124682,112.79837076999999
2019-05-23 20:00:00 UTC,473.7287,98.32463433,296.617835750002,214.47102686,134.74772374,586.61638365,878.310497669997,156.1739110512,857.34909657,171.61469086037312
2019-05-23 21:00:00 UTC,528.4387,81.95406142,667.189848219989,358.616503059998,284.91119727,334.08867586,1135.69106908,116.954130519,976.740054829999,248.3274985333427
2019-05-23 22:00:00 UTC,538.2348,108.30518518,454.230038619987,393.519511229996,425.446053590001,591.355230009999,1168.17032142,92.5547288599,897.87838321,224.01441425821736
2019-05-23 23:00:00 UTC,600.4238,100.69823014,308.61904232,204.46770018,245.08198395,364.12621164,575.44622769,82.1551976913,440.64271765,157.1521570062805
2019-05-24 00:00:00 UTC,556.9528,98.70231299,272.350998230002,214.57940306,238.319881960001,302.16376702,433.52527045,59.2721631646,525.563782520001,181.7615336406683
2019-05-24 01:00:00 UTC,629.6021,77.73018452,384.77423400999,243.0486251,181.35898526,251.61619896,500.24079101,39.2443155371,181.72184639,183.86547261977182
2019-05-24 02:00:00 UTC,637.8083,89.04874619,229.60790752,174.69689027,171.30850102,290.66664981,324.38890108,50.0168980928,141.41019999,109.4979104552146
2019-05-24 03:00:00 UTC,662.9475,56.26622119,122.150931899998,172.39379568,193.64070585,215.86623149,515.77742318,19.5893154292,215.43922162,134.21877988872473
2019-05-24 04:00:00 UTC,606.0711,40.93500425,126.80436444,123.11915305,119.26636529,206.20310803,441.493356379998,16.3247455486,121.17135148,98.4602285853743
2019-05-24 05:00:00 UTC,543.1086,108.73346287,282.71275868,208.98758883,198.896284660001,222.51338264,315.830281039999,26.9545044812,286.07614985,117.84063487156021
2019-05-24 06:00:00 UTC,475.1222,61.6150425,98.2578536799987,196.77497466,162.59641265,167.09354403,331.70078936,18.82774174,208.97861384,114.9419938847769
2019-05-24 07:00:00 UTC,460.2626,138.71740381,353.538650709997,277.549105919999,384.24395905,371.53991597,681.19926929,31.4278115174,609.38237451,212.14719184920708
2019-05-24 08:00:00 UTC,510.2229,216.44357178,977.089787139981,601.319818059995,487.817263300001,1019.93390446,1464.35373211,75.7048100205,1353.56820902,383.60256825571844
2019-05-24 09:00:00 UTC,450.1366,98.33111875,204.61887899,189.55356258,134.01772789,489.228532419999,780.636012140001,9.18404418,293.53520748,171.09192878050652
2019-05-24 10:00:00 UTC,673.9968,64.8192791100001,296.259733529998,300.67015715,252.80784345,530.662499339999,813.046346719999,74.6567838055,511.61946171,195.684469529006
2019-05-24 11:00:00 UTC,701.3926,124.57857867,1007.36399723999,419.106644119999,257.65066933,614.604165879998,1226.88244807,122.6210508126,741.462100640001,294.2036631553281
2019-05-24 12:00:00 UTC,679.6291,98.6447598,344.976951209999,256.28543843,139.42134672,457.066728639999,677.281545089999,46.9191789264,578.27645578,214.83344834012235
2019-05-24 13:00:00 UTC,641.9774,87.6549392,650.992008559969,383.948502339998,147.73351225,445.47224778,605.706294269999,42.302701583,552.54266995,225.485648254571
2019-05-24 14:00:00 UTC,547.3245,58.07833547,273.442542769999,192.54748519,153.48751595,403.59393791,629.15549267,91.4922449022001,714.1979681,187.46091249909992
2019-05-24 15:00:00 UTC,628.5982,139.04089866,1464.39972450002,578.094948439995,517.766658599998,1368.34403879,1995.53494598999,143.1821410579,1512.37215089,523.2850494622144
2019-05-24 16:00:00 UTC,648.7484,142.82834832,799.579749869976,460.849175119999,245.92497726,996.299523429999,1299.03932855,104.7023464295,1005.11871549,409.24869653504015
2019-05-24 17:00:00 UTC,729.414,151.83606496,475.332734869991,145.37467032,127.46879326,531.699084869998,894.283060199999,144.3030468054,744.59898542,217.93529450000003
2019-05-24 18:00:00 UTC,643.8593,180.67787997,101.77951752,51.60734192,45.59925637,287.87559282,466.55589249,130.3577486791,492.93761246,115.35681088560689
2019-05-24 19:00:00 UTC,592.1643,159.64482513,230.062381490001,141.38132369,106.28779493,455.31823622,532.666552489999,139.3837554034,696.071132560001,187.5922443844716
2019-05-24 20:00:00 UTC,574.3823,102.6471958,121.160943549999,108.76046881,76.12434308,239.98063397,686.251602909999,68.4793209397,299.14632605,118.65386659532179
2019-05-24 21:00:00 UTC,657.2258,110.53726362,262.81296141,137.41996364,101.76442083,285.65165191,450.965172709998,48.1731253635,519.184461500001,108.55169028659108
2019-05-24 22:00:00 UTC,687.2243,84.9247865400001,407.79230827999,160.33235844,151.148510989999,204.16589579,395.409573989999,35.8668650843,229.20121599,114.50910584298249
2019-05-24 23:00:00 UTC,675.4615,107.93881118,1437.42724681002,398.786055469998,243.75804291,349.83099061,939.066639979996,35.2953014533,783.73469896,234.96019954693736
2019-05-25 00:00:00 UTC,698.9463,98.19055055,130.12770914,98.1049162700003,117.79265702,230.02540202,345.008554340001,71.7221940234,226.0665922,102.6979105594419
2019-05-25 01:00:00 UTC,708.971,106.41364373,159.081695609999,153.02174004,120.81927096,270.02504089,289.218859550001,34.8885043132,291.71897445,162.80851145355842
2019-05-25 02:00:00 UTC,700.0443,66.10659001,107.10410006,64.19443049,96.8548833900001,74.77468802,147.26309694,33.7997732503,78.07362622,75.33062037980409
2019-05-25 03:00:00 UTC,664.6844,90.30616985,208.452437099999,164.48292195,97.6959965900001,84.74788057,231.07872311,31.6472792451,104.76464098,100.3683615406329
2019-05-25 04:00:00 UTC,660.9362,43.82360106,49.7127220300001,75.8420602000001,80.71574036,64.7668655800001,150.19077889,37.3625949599,95.27797084,107.2032921730617
2019-05-25 05:00:00 UTC,638.0501,101.67642483,187.522556069999,137.77498267,102.31618486,85.71203808,185.28656783,25.6051883733,328.21327927,86.2599586660204
2019-05-25 06:00:00 UTC,618.2318,90.81517296,419.703049239997,166.98941634,119.1137908,153.03116335,192.45442684,54.4183294036,250.79298179,121.06561106655009
2019-05-25 07:00:00 UTC,696.5537,108.1320943,68.0828933500001,124.46785927,62.6961122900001,105.6244991,121.53980804,2.8660780722,224.18955693,79.2671409793584
2019-05-25 08:00:00 UTC,608.9623,56.26509579,159.392034799999,105.51851666,77.6786877400001,160.87035893,201.64865743,39.43088909,217.94558915,95.0582584971635
2019-05-25 09:00:00 UTC,664.1299,67.14400851,214.50087619,205.96141523,131.91190546,220.53577889,338.43383673,15.3733139027,339.18181617,131.67708482730873
2019-05-25 10:00:00 UTC,668.4139,64.01262292,328.129661939997,286.403000579999,206.10429706,192.53517359,400.35800122,23.924204,410.25954038,121.5505132296542
2019-05-25 11:00:00 UTC,654.7719,86.3860667,345.633328969996,413.064785039998,176.13579933,370.730136309999,395.49851956,39.71803597,455.78062159,156.88885550083208
2019-05-25 12:00:00 UTC,630.6953,21.27498248,148.294889030003,191.09376647,148.05446265,301.56139805,363.248732409999,12.60215392,258.29497605,125.84883713814521
2019-05-25 13:00:00 UTC,626.5427,67.08761225,207.443876109974,173.65984852,152.90405933,143.50048747,303.69711696,20.3755885939,248.87794344,112.27957690254351
2019-05-25 14:00:00 UTC,667.1554,21.36283179,113.545359429998,169.50459471,128.79989897,115.15492651,216.99169597,43.2309089206,241.50202224,97.0454397767041
2019-05-25 15:00:00 UTC,632.0977,62.96641181,150.816477189998,98.0585014600005,88.0795293600001,139.53836824,214.828048519999,17.1369206098,171.06019808,118.69543798387681
2019-05-25 16:00:00 UTC,697.1652,40.58229931,399.531599699996,125.607857630001,56.14134655,116.91552149,276.90017507,23.2960581258,260.05849243,150.0125829479754
2019-05-25 17:00:00 UTC,739.2544,35.91303312,149.668697430004,52.29186492,40.1572034200001,113.73752854,167.7864171,27.5276290758,152.11393122,86.65531352049643
2019-05-25 18:00:00 UTC,739.0896,81.95398399,186.65502005,228.85412403,125.99134398,215.5393044,359.611882919999,44.6548057012,255.75710049,154.05312334180522
2019-05-25 19:00:00 UTC,645.0275,45.73382271,190.15167044,78.6800654600001,64.45846576,158.88757364,604.82468367,22.8052283022,375.5111578,108.55818367999998
2019-05-25 20:00:00 UTC,677.0097,83.53358448,123.21905,95.9312695800001,36.91622593,84.6925252300001,195.46724879,11.2614525386,217.3194823,134.03605871000002
2019-05-25 21:00:00 UTC,673.0948,95.7337045,82.6078538599992,57.30056706,35.89640789,126.67947207,261.42605305,36.5161174319,157.37001229,83.2627000463165
2019-05-25 22:00:00 UTC,725.3132,68.51279579,71.9773695700002,59.23083043,42.38260363,88.6917883499999,215.92382071,27.71563417,151.61280951,92.0639565551744
2019-05-25 23:00:00 UTC,704.2161,57.64026918,133.66381894,78.79924924,55.66716783,113.85452191,244.51244913,12.7336623584,137.0742925,87.42219852297268
2019-05-26 00:00:00 UTC,741.1259,43.21536207,73.7026578799999,83.7862661500001,50.66198237,58.95461823,177.09789134,7.6779640277,87.17769664,78.30209875136379
2019-05-26 01:00:00 UTC,768.2005,40.54046351,29.4895271300001,87.9609023800002,57.8641731100001,56.2311453000002,116.95629967,6.0249805222,52.37306625,67.33584340254399
2019-05-26 02:00:00 UTC,716.4847,104.28742493,257.003358730002,93.30581492,75.54935703,43.22595958,144.6625387,29.0431570949,83.07767784,103.27858510929124
2019-05-26 03:00:00 UTC,662.4278,29.90571341,231.124788350001,104.61107522,55.82435569,117.34897498,330.36663016,11.6429678945,116.28307664,97.64407509198881
2019-05-26 04:00:00 UTC,709.9597,52.41103897,127.90289526,92.6513733900003,73.3369925200002,43.7790845599999,230.129779540001,8.5756820985,147.50353872,89.89041142599
