Time,asks,bids,price
2019-06-04 19:00:00 UTC,5683208.123,16612923.66,7617.975625
2019-06-04 20:00:00 UTC,5909637.573,16944906.62,7635.115417
2019-06-04 21:00:00 UTC,5461608.36,17266252.14,7624.04875
2019-06-04 22:00:00 UTC,5729499.204,17582647.89,7594.05069
2019-06-04 23:00:00 UTC,5807927.264,17149339.71,7645.920333
2019-06-05 00:00:00 UTC,6242110.483,15039030.32,7756.827
2019-06-05 01:00:00 UTC,6499576.463,15017633.25,7761.256087
2019-06-05 02:00:00 UTC,6792578.139,13860979.03,7805.785556
2019-06-05 03:00:00 UTC,7225849.45,13640236.37,7818.851667
2019-06-05 04:00:00 UTC,6932080.601,15357715.91,7779.259167
2019-06-05 05:00:00 UTC,6958342.824,14831862.44,7789.714722
2019-06-05 06:00:00 UTC,6610332.936,15867964.67,7740.985833
2019-06-05 07:00:00 UTC,7078572.501,14320334.07,7781.784167
2019-06-05 08:00:00 UTC,7365566.355,13381913.05,7807.407353
2019-06-05 09:00:00 UTC,7666200.716,14051913.4,7803.091429
2019-06-05 10:00:00 UTC,7230594.999,12729522.77,7818.274722
2019-06-05 11:00:00 UTC,6595354.588,12188182.41,7837.943333
2019-06-05 12:00:00 UTC,6873244.119,14148726.39,7784.166111
2019-06-05 13:00:00 UTC,6958116.231,14934130.76,7774.167778
2019-06-05 14:00:00 UTC,7545301.608,15600926.21,7734.6725
2019-06-05 15:00:00 UTC,7138559.649,17461028.8,7660.422778
2019-06-05 16:00:00 UTC,9374346.611,16153732.13,7726.335556
2019-06-05 17:00:00 UTC,10045224.12,14712234.64,7780.123611
2019-06-05 18:00:00 UTC,10164703.18,14789966.64,7775.682778
2019-06-05 19:00:00 UTC,10167640.89,13671052.43,7810.899722
2019-06-05 20:00:00 UTC,9251007.533,14687595.12,7778.480278
2019-06-05 21:00:00 UTC,8592064.321,16219308.19,7709.240278
2019-06-05 22:00:00 UTC,10344230.93,15516172.54,7756.358611
2019-06-05 23:00:00 UTC,10934905.25,13646470.06,7798.761905
2019-06-06 00:00:00 UTC,10330860.94,14083032.01,7792.285
2019-06-06 01:00:00 UTC,10752008.46,13528529.26,7816.540625
2019-06-06 02:00:00 UTC,10936525.99,13415510.64,7825.780517
2019-06-06 03:00:00 UTC,11137723.49,13361054.25,7844.443833
2019-06-06 04:00:00 UTC,11056433.89,13791321.12,7834.4595
2019-06-06 05:00:00 UTC,10884135.66,14158233.28,7799.595667
2019-06-06 06:00:00 UTC,10875011.58,14526747.08,7802.925667
2019-06-06 07:00:00 UTC,10756932.92,15145407.69,7795.468833
2019-06-06 08:00:00 UTC,10922190.58,15354435.29,7788.447759
2019-06-06 09:00:00 UTC,10867006.61,14590005.57,7805.318333
2019-06-06 10:00:00 UTC,10814724.72,15005331.53,7795.964
2019-06-06 11:00:00 UTC,10957912.18,14494597.05,7826.014833
2019-06-06 12:00:00 UTC,10926778.19,16755184.45,7776.2065
2019-06-06 13:00:00 UTC,10333327.8,17191226.67,7715.983167
2019-06-06 14:00:00 UTC,10022986.13,17493918.26,7692.744667
2019-06-06 15:00:00 UTC,10145309.25,17517603.15,7694.509333
2019-06-06 16:00:00 UTC,10764599.07,17270733.08,7716.213833
2019-06-06 17:00:00 UTC,9716063.506,18098262.86,7680.334167
2019-06-06 18:00:00 UTC,6738652.154,19358465.52,7572.0185
2019-06-06 19:00:00 UTC,7969703.566,20076433.22,7585.941667
2019-06-06 20:00:00 UTC,9616440.742,17668593.92,7672.1295
2019-06-06 21:00:00 UTC,10483265.16,16236064.13,7717.7315
2019-06-06 22:00:00 UTC,10849366.42,16194478.35,7731.998333
2019-06-06 23:00:00 UTC,10980756.17,15752979.61,7759.6485
2019-06-07 00:00:00 UTC,11014203.74,14669567.63,7803.063167
2019-06-07 01:00:00 UTC,11092049.07,15531504.85,7791.626
2019-06-07 02:00:00 UTC,10960966.34,15560449.97,7785.207
2019-06-07 03:00:00 UTC,11460525.41,15597265.92,7799.397167
2019-06-07 04:00:00 UTC,11032818.91,15420183.52,7803.814167
2019-06-07 05:00:00 UTC,10737723.26,15670250.32,7800.769167
2019-06-07 06:00:00 UTC,10857616.87,13749117.87,7907.647167
2019-06-07 07:00:00 UTC,11123233.13,13366508.53,7953.419667
2019-06-07 08:00:00 UTC,11331006.46,12707871.32,7984.501167
2019-06-07 09:00:00 UTC,10707148.52,13029376.2,7973.288077
2019-06-07 10:00:00 UTC,11246799.36,12873034.78,7979.813611
2019-06-07 11:00:00 UTC,10971412.85,13112152.35,7951.051389
2019-06-07 12:00:00 UTC,10967569.72,14457840.56,7934.511389
2019-06-07 13:00:00 UTC,11403986.46,13729275.06,7960.065278
2019-06-07 14:00:00 UTC,12100284.66,13652857.14,7968.115556
2019-06-07 15:00:00 UTC,12083011.52,14454104.55,7943.332778
2019-06-07 16:00:00 UTC,14590954.95,11214549.2,8035.599167
2019-06-07 17:00:00 UTC,16514051.86,9878818.061,8084.424118
2019-06-07 18:00:00 UTC,16548709.58,9413413.816,8100.132778
2019-06-07 19:00:00 UTC,14872110.25,10756679.46,8033.59
2019-06-07 20:00:00 UTC,12331811.2,12524141.97,7980.303889
2019-06-07 21:00:00 UTC,11318581.93,12933657.03,7920.8675
2019-06-07 22:00:00 UTC,11869240.54,12452399.13,7985.486389
2019-06-07 23:00:00 UTC,15058071.94,10886677.67,8032.941389
2019-06-08 00:00:00 UTC,15089036.26,11271992.2,8029.740833
2019-06-08 01:00:00 UTC,14782036.44,11411890.14,8019.582778
2019-06-08 02:00:00 UTC,11763396.04,13292312.49,7971.076667
2019-06-08 03:00:00 UTC,12319412.89,12974075.73,7987.569412
2019-06-08 04:00:00 UTC,12288933.45,13326420.09,7978.046111
2019-06-08 05:00:00 UTC,12828329.08,13197353.72,7992.384444
2019-06-08 06:00:00 UTC,12241890.82,14435061.78,7938.503611
2019-06-08 07:00:00 UTC,12171808.85,14436525.07,7936.718333
2019-06-08 08:00:00 UTC,11960978.15,14018034.91,7956.356944
2019-06-08 09:00:00 UTC,12530775.14,13734431.15,7980.661667
2019-06-08 10:00:00 UTC,13574616,12727559.83,8003.025
2019-06-08 11:00:00 UTC,12547342.16,13397754.57,7988.713333
2019-06-08 12:00:00 UTC,12278603.95,14009295.81,7960.856471
2019-06-08 13:00:00 UTC,13179435.46,14306913.91,7945.101923
2019-06-08 14:00:00 UTC,14044239.67,14092230.89,7950.791667
2019-06-08 15:00:00 UTC,13987907.31,14278222.08,7921.048333
2019-06-08 16:00:00 UTC,14106079.91,14621884.09,7900.71
2019-06-08 17:00:00 UTC,14299848.67,15113741.68,7834.628333
2019-06-08 18:00:00 UTC,14284721.78,15251449.15,7845.51
2019-06-08 19:00:00 UTC,14208143.51,15705708.85,7848.266667
2019-06-08 20:00:00 UTC,14342774.78,15574999.16,7860.975
2019-06-08 21:00:00 UTC,14288333.69,15175981.81,7889.923333
2019-06-08 22:00:00 UTC,14529870.45,14706173.26,7921.531667
2019-06-08 23:00:00 UTC,14833258.89,14312061.01,7948.11
2019-06-09 00:00:00 UTC,14536433.17,14526364.39,7934.945
2019-06-09 01:00:00 UTC,14270564.5,14917361.76,7902.509167
2019-06-09 02:00:00 UTC,14191204.96,15303151.16,7885.576667
2019-06-09 03:00:00 UTC,14298590.96,14626963.79,7882.6025
2019-06-09 04:00:00 UTC,14448608.74,14788797.86,7884.3225
2019-06-09 05:00:00 UTC,14572638.48,14297657.88,7899.361667
2019-06-09 06:00:00 UTC,14438148.84,14535222.7,7885.419167
2019-06-09 07:00:00 UTC,14522653.78,14414322.31,7898.368333
2019-06-09 08:00:00 UTC,14938434.46,14233438.83,7921.433333
2019-06-09 09:00:00 UTC,14524993.38,14423681.58,7909.440833
2019-06-09 10:00:00 UTC,13915342.88,15662668.78,7890.9425
2019-06-09 11:00:00 UTC,14244252.12,15445709.99,7899.203333
2019-06-09 12:00:00 UTC,13472100.11,16829738.79,7809.1825
2019-06-09 13:00:00 UTC,12618142.41,17360701.43,7770.4125
2019-06-09 14:00:00 UTC,12066678.54,18059043.31,7742.355
2019-06-09 15:00:00 UTC,12521668.42,17797717.61,7762.328333
2019-06-09 16:00:00 UTC,7952782.347,18415365.13,7676.115833
2019-06-09 17:00:00 UTC,6632390.431,18245164.58,7660.583333
2019-06-09 18:00:00 UTC,8084389.151,17648766.81,7674.358333
2019-06-09 19:00:00 UTC,11043376.58,16844724.58,7724.103333
2019-06-09 20:00:00 UTC,11703091.67,16840543.71,7727.985
2019-06-09 21:00:00 UTC,9469673.473,17115925.62,7700.481667
2019-06-09 22:00:00 UTC,5975546.326,19061084.76,7577.22
2019-06-09 23:00:00 UTC,6673472.897,17803469.57,7633.497333
2019-06-10 00:00:00 UTC,6228954.207,19228532.9,7586.861667
2019-06-10 01:00:00 UTC,6679630.064,18258494.08,7631.372647
2019-06-10 02:00:00 UTC,6707783.976,18433160.6,7632.800435
2019-06-10 03:00:00 UTC,7123953.388,17471766.62,7667.543125
2019-06-10 04:00:00 UTC,6561557.86,18190332.05,7649.159375
2019-06-10 05:00:00 UTC,6936898.063,18586130.9,7634.220208
2019-06-10 06:00:00 UTC,9381338.522,17288087.13,7696.9775
2019-06-10 07:00:00 UTC,11287062.31,16899440.26,7719.356875
2019-06-10 08:00:00 UTC,12264692.51,16647523.04,7730.967292
2019-06-10 09:00:00 UTC,11358375.53,16769803.63,7720.492083
2019-06-10 10:00:00 UTC,7638955.824,17412534.63,7678.913542
2019-06-10 11:00:00 UTC,11137364.41,14735300.77,7804.43913
2019-06-10 12:00:00 UTC,15051333.57,10979266.55,7991.009583
2019-06-10 13:00:00 UTC,14472914.37,11491649.08,7962.651667
2019-06-10 14:00:00 UTC,14378351.4,11422759.4,7957.05125
2019-06-10 15:00:00 UTC,14243261.75,11854547.27,7931.162414
2019-06-10 16:00:00 UTC,14443461.8,11607318.12,7943.856
2019-06-10 17:00:00 UTC,14978876.3,11951580.84,7935.372
2019-06-10 18:00:00 UTC,15503269.11,11901460.44,7946.094138
2019-06-10 19:00:00 UTC,16339569.18,12171473.59,7970.089667
2019-06-10 20:00:00 UTC,16475203.96,12247152.98,7957.687667
2019-06-10 21:00:00 UTC,16580661.16,12066470.33,7937.921724
2019-06-10 22:00:00 UTC,16778421.26,12038241.79,7960.421
2019-06-10 23:00:00 UTC,17060956.56,12250277.99,7977.682333
2019-06-11 00:00:00 UTC,16902760.01,11620638.5,7996.178333
2019-06-11 01:00:00 UTC,16140943.04,12470858.84,7980.6435
2019-06-11 02:00:00 UTC,15889042.4,13226756.35,7965.984667
2019-06-11 03:00:00 UTC,16010407.63,13133845.27,7959.077333
2019-06-11 04:00:00 UTC,16436672.99,13123465.89,7964.611833
2019-06-11 05:00:00 UTC,16620725.68,13443519.07,7953.077333
2019-06-11 06:00:00 UTC,16611409.26,13727417.89,7938.560862
2019-06-11 07:00:00 UTC,17206732.16,14038839.16,7933.443333
2019-06-11 08:00:00 UTC,17538876.14,13859256.05,7944.4735
2019-06-11 09:00:00 UTC,17709894.67,13624171.98,7950.302931
2019-06-11 10:00:00 UTC,16499440.33,14539052.96,7836.814167
2019-06-11 11:00:00 UTC,15863503.71,15681638.26,7792.548889
2019-06-11 12:00:00 UTC,15548288.12,15873152.75,7787.0075
2019-06-11 13:00:00 UTC,16510494.67,15203315.4,7808.535556
2019-06-11 14:00:00 UTC,16019766.24,15369198.65,7795.239444
2019-06-11 15:00:00 UTC,15794402.74,16026148.71,7785.368611
2019-06-11 16:00:00 UTC,16077114.12,15734804.11,7788.609167
2019-06-11 17:00:00 UTC,17368354.29,13927792.54,7875.055294
2019-06-11 18:00:00 UTC,17208279.76,13876900.84,7887.691667
2019-06-11 19:00:00 UTC,17246435.62,14249766.71,7883.888889
2019-06-11 20:00:00 UTC,16435840.44,14254102.55,7919.138889
2019-06-11 21:00:00 UTC,16758618.42,14098432.31,7926.713611
2019-06-11 22:00:00 UTC,16636953.33,14250654.68,7918.803611
2019-06-11 23:00:00 UTC,16858336.02,14442635.72,7923.925556
2019-06-12 00:00:00 UTC,16081650.62,15238626.19,7881.108056
2019-06-12 01:00:00 UTC,15947444.03,15404965.01,7857.372222
2019-06-12 02:00:00 UTC,16950343.59,14778902.14,7914.230556
2019-06-12 03:00:00 UTC,17215107.2,13307200.3,8008.547059
2019-06-12 04:00:00 UTC,16232150.65,13927322.43,7989.538056
2019-06-12 05:00:00 UTC,15990169.34,14654769.69,7971.794722
2019-06-12 06:00:00 UTC,15657163.64,14793294.48,7965.106111
2019-06-12 07:00:00 UTC,16420909.78,15400022.73,7978.716111
2019-06-12 08:00:00 UTC,16529135.2,15488255.65,7978.064118
2019-06-12 09:00:00 UTC,16069733.54,16162155.11,7944.443611
2019-06-12 10:00:00 UTC,16774397.91,15092326.48,7998.585833
2019-06-12 11:00:00 UTC,16949316.24,14446936.26,7999.948333
2019-06-12 12:00:00 UTC,18402861.64,13581270.77,8017.043043
2019-06-12 13:00:00 UTC,18041953.33,14025268.37,8007.006875
2019-06-12 14:00:00 UTC,18259164.4,13683162.78,8002.328958
2019-06-12 15:00:00 UTC,23226368,10700291.59,8162.130833
2019-06-12 16:00:00 UTC,24583517.36,10355738.04,8187.920417
2019-06-12 17:00:00 UTC,21245382.47,10991959.36,8154.462083
2019-06-12 18:00:00 UTC,20762608.69,11750423.26,8156.691458
2019-06-12 19:00:00 UTC,21057756.6,12106865.8,8162.959792
2019-06-12 20:00:00 UTC,21103578.72,11687393.38,8132.461667
2019-06-12 21:00:00 UTC,21015716.15,11820230.65,8144.381875
2019-06-12 22:00:00 UTC,21245998.8,12498669.44,8144.308478
2019-06-12 23:00:00 UTC,20999997.01,12497371.68,8145.523958
2019-06-13 00:00:00 UTC,21253802.03,12117641.21,8167.31
2019-06-13 01:00:00 UTC,20460873.37,12215250.5,8153.2625
2019-06-13 02:00:00 UTC,20669256.28,11944547.14,8123.3075
2019-06-13 03:00:00 UTC,20686717.98,12226567.57,8116.142083
2019-06-13 04:00:00 UTC,20900045.33,12566734.38,8125.265208
2019-06-13 05:00:00 UTC,20737456.93,12517352.3,8126.156458
2019-06-13 06:00:00 UTC,20655015.83,12920022.14,8117.404167
2019-06-13 07:00:00 UTC,20925963.31,12597645.83,8132.120833
2019-06-13 08:00:00 UTC,21205847.29,12805667.07,8129.38375
2019-06-13 09:00:00 UTC,21134071.51,12965967.79,8111.780417
2019-06-13 10:00:00 UTC,20908495.18,13434664,8099.259167
2019-06-13 11:00:00 UTC,21139935.95,12911192.2,8117.786667
2019-06-13 12:00:00 UTC,20852027.28,12989981.68,8114.765417
2019-06-13 13:00:00 UTC,22297368.16,12657857.93,8156.601667
2019-06-13 14:00:00 UTC,21820378.2,12644412.55,8160.819167
2019-06-13 15:00:00 UTC,27525874.85,12107859.97,8197.349583
2019-06-13 16:00:00 UTC,24600090.65,12710924.44,8180.65375
2019-06-13 17:00:00 UTC,26414960.55,12875664.67,8186.029583
2019-06-13 18:00:00 UTC,28238265.78,12131492.4,8232.655833
2019-06-13 19:00:00 UTC,28820918.44,11984776.25,8253.288333
2019-06-13 20:00:00 UTC,29111946.44,11921314.51,8252.992188
2019-06-13 21:00:00 UTC,28686280.86,11344217.68,8299.439444
2019-06-13 22:00:00 UTC,27163766.46,11525974.1,8290.516111
2019-06-13 23:00:00 UTC,25280147.97,11954229.91,8250.022857
2019-06-14 00:00:00 UTC,24967279.2,12192045.38,8242.426667
2019-06-14 01:00:00 UTC,24538954.48,13206070.99,8212.239167
2019-06-14 02:00:00 UTC,24482793.44,13471411.2,8202.335
2019-06-14 03:00:00 UTC,24559650.27,13283494.43,8210.245833
2019-06-14 04:00:00 UTC,24998050.55,13372401.3,8211.340833
2019-06-14 05:00:00 UTC,25301975.77,12696361.21,8245
2019-06-14 06:00:00 UTC,25038610.07,13063232.63,8219.228333
2019-06-14 07:00:00 UTC,25620578.36,12585495.66,8241.3025
2019-06-14 08:00:00 UTC,25970193.35,12187404.62,8285.479167
2019-06-14 09:00:00 UTC,26284107.36,12315922.1,8281.176667
2019-06-14 10:00:00 UTC,26240931.78,11896982.36,8298.921667
2019-06-14 11:00:00 UTC,26484946.55,12182781.17,8290.540833
2019-06-14 12:00:00 UTC,26865456.82,11413651.82,8323.111667
2019-06-14 13:00:00 UTC,26952755.62,10919572.82,8388.5325
2019-06-14 14:00:00 UTC,26705162.51,11390307.13,8399.795
2019-06-14 15:00:00 UTC,24949175,11043419.66,8425.644167
2019-06-14 16:00:00 UTC,23604371.25,11900947.48,8401.733333
2019-06-14 17:00:00 UTC,23950583.77,11955457.93,8386.974167
2019-06-14 18:00:00 UTC,24043114.38,11848007.69,8407.684167
2019-06-14 19:00:00 UTC,23679997.07,12047250.33,8420.785833
2019-06-14 20:00:00 UTC,23856439.76,11794466.24,8441.958333
2019-06-14 21:00:00 UTC,22068542.22,10406613.99,8601.719167
2019-06-14 22:00:00 UTC,22653600.38,9868332.965,8658.175833
2019-06-14 23:00:00 UTC,23373870.59,9736592.398,8687.725833
2019-06-15 00:00:00 UTC,24044729.68,10913754.26,8665.73
2019-06-15 01:00:00 UTC,23209294.62,12374625.24,8641.523333
2019-06-15 02:00:00 UTC,24258934.56,12098331.82,8668.4925
2019-06-15 03:00:00 UTC,24027274.73,12743126.84,8648.930833
2019-06-15 04:00:00 UTC,23760824.67,12067661.75,8655.003333
2019-06-15 05:00:00 UTC,23996542.63,10923261.19,8684.605
2019-06-15 06:00:00 UTC,23938041.95,10511574.92,8705.211667
2019-06-15 07:00:00 UTC,24411296.93,11071027.15,8688.7075
2019-06-15 08:00:00 UTC,24714888.02,11297465.15,8695.841667
2019-06-15 09:00:00 UTC,24821134.37,11316654.76,8680.735
2019-06-15 10:00:00 UTC,24685734.41,11659857.17,8671.650833
2019-06-15 11:00:00 UTC,24093343.37,11513906.75,8665.921667
2019-06-15 12:00:00 UTC,24508896.91,12436458.26,8649.823333
2019-06-15 13:00:00 UTC,24167896.34,12605156.49,8647.873333
2019-06-15 14:00:00 UTC,25279840.8,11879025.97,8685.6825
2019-06-15 15:00:00 UTC,23114800.34,11867327.36,8757.446667
2019-06-15 16:00:00 UTC,22442090.53,12251761.24,8823.951389
2019-06-15 17:00:00 UTC,22270288.94,12727493.17,8825.4325
2019-06-15 18:00:00 UTC,22158635.3,12751687.98,8828.865556
2019-06-15 19:00:00 UTC,22253023.2,12996102.71,8847.225556
2019-06-15 20:00:00 UTC,22754539.37,12723007.34,8809.748889
2019-06-15 21:00:00 UTC,23360278.49,11904329.77,8799.206667
2019-06-15 22:00:00 UTC,25687129.96,12795334.16,8832.369412
2019-06-15 23:00:00 UTC,26320795.94,13575626.89,8849.59375
2019-06-16 00:00:00 UTC,26768231.4,13601350.49,8828.1375
2019-06-16 01:00:00 UTC,26365735.53,12319684.2,8923.859444
2019-06-16 02:00:00 UTC,22465976.02,10967209.02,8988.138889
2019-06-16 03:00:00 UTC,22461411.28,11904087.01,8984.328611
2019-06-16 04:00:00 UTC,22176493.36,12304807.74,9022.478333
2019-06-16 05:00:00 UTC,23441097.95,10563833.73,9210.326667
2019-06-16 06:00:00 UTC,23432789.95,10804752.24,9285.671389
2019-06-16 07:00:00 UTC,23349855.62,11346738.95,9293.697647
2019-06-16 08:00:00 UTC,22874308.62,11135658.52,9278.064524
2019-06-16 09:00:00 UTC,18843642.25,11865614.92,9065.946176
2019-06-16 10:00:00 UTC,20286240.72,13332226.58,9098.413056
2019-06-16 11:00:00 UTC,20455531.99,13919759.76,9092.416944
2019-06-16 12:00:00 UTC,19917081.8,14069013.88,9088.989444
2019-06-16 13:00:00 UTC,21793717.4,13827211.56,9136.116944
2019-06-16 14:00:00 UTC,23026948.2,12950204.84,9268.037619
2019-06-16 15:00:00 UTC,23083553.82,13867016.69,9221.456875
2019-06-16 16:00:00 UTC,22765531.75,13099091.19,9197.049375
2019-06-16 17:00:00 UTC,19098200.18,12839514.17,9098.660208
2019-06-16 18:00:00 UTC,17979876.41,13378104.53,9069.19
2019-06-16 19:00:00 UTC,15340087.83,14100423.16,8988.532167
2019-06-16 20:00:00 UTC,14191733.53,14479615.1,8901.979483
2019-06-16 21:00:00 UTC,16091728.31,13616826.62,8987.1765
2019-06-16 22:00:00 UTC,17517666.81,14049691.21,9036.032
2019-06-16 23:00:00 UTC,17694266.6,15008401.92,9041.811833
2019-06-17 00:00:00 UTC,21459356.33,14840930.17,9112.271667
2019-06-17 01:00:00 UTC,24194124.69,15530133.64,9157.060323
2019-06-17 02:00:00 UTC,24148362.79,15827587.45,9139.9075
2019-06-17 03:00:00 UTC,24051680.24,16559047.47,9119.178919
2019-06-17 04:00:00 UTC,25206806.24,16005372.97,9200.56119
2019-06-17 05:00:00 UTC,25213295,16718696.88,9188.915476
2019-06-17 06:00:00 UTC,25490036.71,17054841.93,9160.065543
2019-06-17 07:00:00 UTC,26317826.46,17420991.25,9161.635625
2019-06-17 08:00:00 UTC,27672853.91,16872600.67,9196.50375
2019-06-17 09:00:00 UTC,27770341.6,16845931.33,9180.30875
2019-06-17 10:00:00 UTC,28049400.63,17024225.52,9204.576563
2019-06-17 11:00:00 UTC,27901134.56,16499237.28,9296.595417
2019-06-17 12:00:00 UTC,27818830.09,15507915.84,9295.942708
2019-06-17 13:00:00 UTC,28371063.91,14275396.42,9285.758854
2019-06-17 14:00:00 UTC,28130739.67,13791921.21,9328.676563
2019-06-17 15:00:00 UTC,27142105.01,13921271.88,9259.585521
2019-06-17 16:00:00 UTC,27364716.23,14918556.47,9204.451979
2019-06-17 17:00:00 UTC,28297448.32,15040840.16,9248.49117
2019-06-17 18:00:00 UTC,28586045.68,15369994.21,9272.214063
2019-06-17 19:00:00 UTC,28555618.13,14758328.02,9315.211667
2019-06-17 20:00:00 UTC,29312548.66,14814729.02,9301.814688
2019-06-17 21:00:00 UTC,28276582.88,14774585.49,9258.471042
2019-06-17 22:00:00 UTC,28656576.47,14485558.8,9331.370417
2019-06-17 23:00:00 UTC,27869048.18,14456343.17,9358.879688
2019-06-18 00:00:00 UTC,28409308.8,14845998.29,9309.391771
2019-06-18 01:00:00 UTC,29844149.63,14915704.96,9295.784167
2019-06-18 02:00:00 UTC,31712763.1,15255069.98,9275.883511
