Time,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken
2019-05-20 11:00:00 UTC,16.6011355038073,26.4527131639906,23.0466742572862,9.16341466970381,25.0595367772031,18.8840012012338,30.0718247849248,35.5595850060313,27.2480816826084
2019-05-20 12:00:00 UTC,63.6323327316392,73.3439721302382,74.4013991127462,60.1232088227051,74.4260189718458,41.4435982610843,76.0552295847882,78.236987180138,77.7102302325254
2019-05-20 13:00:00 UTC,35.2678427122154,37.9025658213402,43.8100932810459,44.8169962172818,44.7063720351845,33.5754543722558,49.5678991196428,37.1365220197463,47.1807841859928
2019-05-20 14:00:00 UTC,24.9303037450666,23.6742282457178,25.2016509580699,19.577016436093,25.468815163732,18.1643098452124,26.1718953654151,26.6377987934702,25.9865260901681
2019-05-20 15:00:00 UTC,34.4602747033953,17.2171999638849,19.4711631494705,14.2900184715347,21.6861341447792,15.2373061875173,19.5043773210249,18.3812323272357,42.065126225407
2019-05-20 16:00:00 UTC,21.6120841726934,16.6507377711793,15.5540847193374,14.2397300677754,15.0114283399778,15.5242707291119,18.0876415106312,17.296546164542,14.6543114897994
2019-05-20 17:00:00 UTC,26.9088604031412,21.9413859201854,24.3688913724678,40.9403470478492,29.2483674426949,18.0997971876561,27.7974792818635,29.4427399626451,28.9337182262206
2019-05-20 18:00:00 UTC,34.7065405556577,29.8603705401649,31.9581745972682,26.3242255482248,31.7998879781973,25.8130492353742,32.7568784320051,26.7320359255902,31.7356460612484
2019-05-20 19:00:00 UTC,39.0030520530424,37.6025471758644,30.5886845382501,31.3921297829603,30.9432153876959,25.7645119345184,29.0280306156619,31.6069846375683,31.5697505641595
2019-05-20 20:00:00 UTC,53.9983056279247,59.6055557127363,70.2691565874704,59.2678233632771,65.5907288844582,39.1367932135111,68.1345178864399,63.6306336180622,65.5778183188591
2019-05-20 21:00:00 UTC,30.1323928542003,32.591281224883,30.025805923123,36.8673482625684,32.6028363470335,27.2416680991933,32.2868310760418,43.4908513968143,33.2984435221722
2019-05-20 22:00:00 UTC,57.5147833784933,45.8569901324942,57.2904543238917,48.5655741363588,57.9463103039807,54.8474895864996,56.3490899640991,62.4337821254428,58.9460273756633
2019-05-20 23:00:00 UTC,25.2799332485979,18.7841179479564,22.7684500951358,15.7309305161959,23.7325100011185,18.249373336396,22.2874326959281,21.6588959839933,26.5659903148878
2019-05-21 00:00:00 UTC,38.9410853705054,30.6591107188669,41.3893181836514,30.5139489793045,39.5175598239684,29.0259839873052,41.0161778825511,37.3980690854739,39.6376221541337
2019-05-21 01:00:00 UTC,18.0634659910536,23.3607264370503,21.8286187094593,18.4896356532963,20.1649107332897,24.5647597446529,21.9523822813361,21.4338335945993,22.7467188440199
2019-05-21 02:00:00 UTC,9.77842084775887,19.6164700975291,21.5850764766463,21.3773720062171,20.9477764756977,14.4448703394489,21.9442214912207,21.0539358906631,22.9993948214776
2019-05-21 03:00:00 UTC,16.9458957224723,15.2260210038543,17.4496244108134,12.9654717489918,18.0720439241119,12.6683158154371,18.789947343127,15.9472610327816,18.0049156352791
2019-05-21 04:00:00 UTC,10.5796734965001,13.5979342585101,18.0149433585429,16.5240856739904,17.2756199618074,13.4240279215972,18.4417465131708,14.5054813849183,15.8210143783264
2019-05-21 05:00:00 UTC,6.92383638347626,20.7588008508769,23.0976406664036,11.5055044062823,23.5272746970392,18.7550805163632,22.932699017295,24.8676688952574,22.6269703334599
2019-05-21 06:00:00 UTC,12.3940169038309,10.509559531954,12.7296280336662,6.86387893321643,12.5855232123321,11.9964237738222,11.5808675161073,10.1650647645092,10.8621536679861
2019-05-21 07:00:00 UTC,13.900312276146,12.0322809172794,11.7794567488126,15.5322769876572,12.7745914331621,8.80825694377528,14.9374973693581,11.8952430004388,11.78046276079
2019-05-21 08:00:00 UTC,22.7733353363093,12.3014156894715,12.0690637764086,14.4191453095271,14.3147403720249,8.36545016895609,13.0754139036327,10.2787264649827,9.96877427262161
2019-05-21 09:00:00 UTC,21.1209963867149,23.4776913266904,20.324157898448,21.6104746817607,19.8786154033123,18.2171699140696,21.0587837204288,19.7801402262072,20.6727412188574
2019-05-21 10:00:00 UTC,25.6946939587498,24.8841687611205,21.094996667204,21.5290032449791,19.997756454375,12.679561633574,18.3401916835472,17.1724732101373,19.9385739479166
2019-05-21 11:00:00 UTC,14.2038228821747,41.7094448596155,66.434853111366,35.7686329811087,44.0549133387814,33.1599466827317,41.620735743227,46.858677921143,40.2216943530132
2019-05-21 12:00:00 UTC,6.29966969910892,21.0216921792673,22.3503169415668,21.9251633856827,22.3194153251639,20.7757739667655,21.3433227507457,22.632872148921,20.9077714537021
2019-05-21 13:00:00 UTC,25.4489876104954,38.5559523790792,30.6926521123705,25.509382044957,32.1823233406632,30.3324374609347,30.1547921246028,35.2103639839327,31.7062901577996
2019-05-21 14:00:00 UTC,14.9518846232627,12.7506656514106,17.8469304022373,9.80118347810887,17.6191049039476,9.38719712625788,15.2567865603039,15.4567054749255,14.5541167274796
2019-05-21 15:00:00 UTC,25.4163500074379,15.7418848521862,19.3820110694854,13.2585053206197,17.1008897135354,20.0996930166346,15.6508054964998,17.2028388731432,18.0809522945568
2019-05-21 16:00:00 UTC,8.56574897752263,8.56649953393444,11.4593979263183,10.8649315114854,10.2976976242626,19.8704865785863,10.0020252898162,10.4506995444201,10.8920274676814
2019-05-21 17:00:00 UTC,18.7627909061445,22.7046117579241,26.1769061486505,19.8926456409178,23.811588124579,25.9962870249649,23.5057466972198,24.8111453384671,24.9040769708732
2019-05-21 18:00:00 UTC,31.7893336257033,19.1641537576272,22.0701926593255,16.1173752673369,21.8655421084199,15.0267177982286,19.5114127297348,23.4040225911676,21.4302041364132
2019-05-21 19:00:00 UTC,13.5929072013871,10.702311493071,12.1270268190721,11.2275645365966,12.75442132776,11.3412662573938,12.1252181466085,13.3109060879992,11.6058976345054
2019-05-21 20:00:00 UTC,20.3460228755505,19.3478005755766,23.5400131604773,11.6196837874383,22.9747842258798,12.6408431959506,21.4922716716809,21.0238084148156,22.3676377095676
2019-05-21 21:00:00 UTC,23.1498830986977,29.6353760661316,28.7022591443301,13.6309537793044,28.3361652934304,15.8238454850453,33.1909201779426,25.6619416865606,30.137222848801
2019-05-21 22:00:00 UTC,14.1226265584132,25.4280609826011,23.3764493978252,18.8336015538392,22.2061621353366,16.6796622267073,21.7864470838794,19.4862758846273,21.6556461913539
2019-05-21 23:00:00 UTC,12.1823142660046,16.8387834906313,14.5248268800724,9.91652756523722,12.2412302765891,16.8566023161679,14.2651947099312,15.0403003403642,14.240404301608
2019-05-22 00:00:00 UTC,19.2258396973525,19.5437176403486,19.8110489721134,17.4380366377866,19.5322457920652,13.8137634700498,23.4534787772193,19.2571769596226,21.0839764935128
2019-05-22 01:00:00 UTC,20.33282318341,14.1950234415679,19.8199536386931,17.9330133519565,19.2823075646718,12.506906128576,19.9093361888868,21.6087773149041,19.936606948915
2019-05-22 02:00:00 UTC,12.8819870872577,10.5100509618438,15.1340521931902,11.3801746533161,13.8090794287649,10.5005498301748,13.1137335828485,16.2999184713212,15.9458556945967
2019-05-22 03:00:00 UTC,9.45519821277332,9.31444949820415,9.4943927832778,7.56519953030512,9.41015410491144,11.1195390880314,8.43807405846395,8.93922792630143,8.89430599280512
2019-05-22 04:00:00 UTC,19.4700687852115,23.312370020778,26.7666844416379,16.202586834014,25.1349325087201,16.4519196893825,30.5931213856603,26.6374874606427,32.2528416852817
2019-05-22 05:00:00 UTC,12.7655793325569,9.9734268096471,10.3400429080532,6.97170552587741,10.5384449664464,14.6668523298261,8.86580747857556,9.46713938371032,10.581852826564
2019-05-22 06:00:00 UTC,7.97584760502163,9.17821220843867,8.26398447843697,6.13592080666181,8.53025996023885,8.34464768626516,9.15447674017521,9.18204083793902,9.31040886478717
2019-05-22 07:00:00 UTC,8.31091996294353,7.59585995255723,7.99805172584321,5.66342812985714,8.50460247798843,12.2220862025999,7.7358284000617,8.93083909863176,7.12528630609447
2019-05-22 08:00:00 UTC,14.9858400827441,7.63996625198791,9.56933000887768,11.1160013885311,9.20561606416672,7.23505705018931,10.8859348354457,8.40521376572783,8.85611742519466
2019-05-22 09:00:00 UTC,15.9438491624846,13.1583498711944,19.091022576045,13.1710841851903,18.5686017470743,16.5144634056344,20.0668274413366,18.1286723068366,19.3755805049346
2019-05-22 10:00:00 UTC,15.71855559712,17.2621977655286,16.3520639544256,13.242251191407,17.7140552698446,12.0007851245676,18.0973773693322,14.5627083027979,19.2307019577658
2019-05-22 11:00:00 UTC,26.0452435303712,29.216788546255,27.1706425689068,27.9672958916955,26.9197794871066,20.0875383926874,26.4658031927879,27.5919441690075,27.0478879996691
2019-05-22 12:00:00 UTC,15.792574437873,17.9719516413077,18.7354842972712,19.4549525747895,17.520291554925,12.0313673456268,17.2843123747995,16.2048924188484,20.1739401513833
2019-05-22 13:00:00 UTC,16.4399717497066,21.5960282833797,22.7892392364288,14.8881734573254,21.5782025349726,11.9247115353902,19.0236424793602,14.874859429481,21.0228395030032
2019-05-22 14:00:00 UTC,9.6553339549642,9.16432148371195,8.78767396058811,13.428235412486,9.46684779898234,11.1884353921287,8.92732306002136,7.79637256166775,8.37672798465623
2019-05-22 15:00:00 UTC,52.7697559333946,48.4684939425112,50.1330312544563,30.7241671331895,48.2684136610376,39.3946051176178,49.8734408302815,49.7845708273388,50.6503817978103
2019-05-22 16:00:00 UTC,9.75991489778224,9.04120027411009,11.8384761498085,8.9871676837459,9.9465102143012,7.00420857851273,10.3103248256345,11.2702978382722,10.095534062079
2019-05-22 17:00:00 UTC,43.2384007221202,21.1840610132589,28.4090096317483,22.054783324405,25.2731783725383,21.5577729422843,26.2796901441754,25.1085954753164,25.6823738369378
2019-05-22 18:00:00 UTC,20.7893192847039,16.1983038919853,18.9245847583179,9.56011185138825,15.9597045413851,15.120768737128,16.3095028363395,17.6477186945327,17.851079312001
2019-05-22 19:00:00 UTC,12.516740995097,11.2914384115137,12.7699421791453,9.80462378063508,13.2038162128053,12.7971500806789,12.8633594418338,14.7008200314845,17.0491803396447
2019-05-22 20:00:00 UTC,53.5297415724782,65.3176416091295,60.1479019072305,53.4591358397747,60.6719677430378,46.5686255311223,74.0790749357977,63.9120289673329,64.5290152161062
2019-05-22 21:00:00 UTC,54.2176357798498,57.5840438220803,55.0406365859715,51.6717063915927,58.5856393461026,43.1679612536178,62.6826276789478,52.9498373326895,52.5252538134873
2019-05-22 22:00:00 UTC,47.0975650257313,65.2236925821128,62.9536850084859,52.8002460856844,62.2497197622661,53.6908032301287,64.2576009254748,65.2481488103269,63.1833972493077
2019-05-22 23:00:00 UTC,32.8249046104329,30.8662515667317,31.1008085675626,27.4809983022719,30.865264578127,24.9124760405973,33.7610569259273,27.7127780538205,29.079782661419
2019-05-23 00:00:00 UTC,21.0756539859504,25.0150476100031,25.4826556761937,29.7595447464947,26.7214907567303,22.4011419788599,27.7087442813247,26.3772558200195,28.9056515696008
2019-05-23 01:00:00 UTC,18.4272578317598,23.6116185533653,17.0661816541579,10.8503676782603,22.8368261254388,18.358482171387,21.7576808245182,23.6134561743934,25.1733596478363
2019-05-23 02:00:00 UTC,40.3995996316841,32.6653353877609,17.796886874768,21.4913073232324,20.6569569548608,29.1625671304778,21.0213848010387,20.5925502053382,25.1480448564191
2019-05-23 03:00:00 UTC,10.3948161887171,12.0668783868405,11.0254906363049,9.99474862263095,11.0467616604391,12.9699708671467,10.4942923598293,11.0183379969316,12.2245449577373
2019-05-23 04:00:00 UTC,14.8435955437754,19.5274113432611,12.53828777972,14.5940225754591,13.6843219850116,11.3912142550159,13.4295636600666,18.0795695007744,18.023871611343
2019-05-23 05:00:00 UTC,25.0448875850232,22.3864038121591,21.8707434495302,18.1028711887942,23.0265073425381,20.6366696552891,26.2245155905235,28.6973405792565,20.6640192302881
2019-05-23 06:00:00 UTC,25.3814097272854,24.8114846328272,22.2165177833687,18.3689015256933,24.0433167103513,17.232603874156,22.8051575686549,18.9601010977181,22.5742808476186
2019-05-23 07:00:00 UTC,17.0314392846034,15.1568289080901,15.3547428851648,11.3461859200375,17.1940674719561,19.1624640038586,16.68607719227,12.9325842781368,17.3933585239419
2019-05-23 08:00:00 UTC,15.0499117338349,10.2010875373475,12.1206885572208,7.60800870674923,11.3989407589636,16.4404028304129,13.9859423972227,11.0325113228922,12.2884706178379
2019-05-23 09:00:00 UTC,18.5257603254629,38.7851443886535,24.9864000493399,19.6549135348918,26.815852907536,21.7269700288678,25.2796231699827,23.0664536170503,27.756844011029
2019-05-23 10:00:00 UTC,34.0106494832676,13.8069303556759,17.1345020376818,15.9081369679748,17.8031297923129,17.9376743353552,19.7172834239577,17.0759176141603,16.7690946959339
2019-05-23 11:00:00 UTC,21.5660832208478,19.5457551211707,11.739174064738,10.8938411808574,11.6914724647276,13.1211646443698,11.1017494815231,11.9116524625034,11.3652379029324
2019-05-23 12:00:00 UTC,15.8792747102473,16.5465356759787,19.7351320617162,17.1661524735642,18.811184901752,15.7726501796504,20.4928972455507,22.4370142363715,16.8232720544174
2019-05-23 13:00:00 UTC,14.1506970336769,19.0893092580268,13.5314387633386,20.3760011141996,13.9791579879893,16.7783394150009,15.0517154066218,17.1013075344476,13.5120927076595
2019-05-23 14:00:00 UTC,21.21371187739,14.5309025799035,16.3974725328397,16.9030295176269,16.0394903921237,19.5137189701729,15.4862076808968,13.1242208374656,15.8777118013281
2019-05-23 15:00:00 UTC,19.1823671742867,25.2578359122143,19.4458281235004,22.8436012309236,18.6493182186333,22.8807857021998,19.4558997725951,15.021403661869,21.3790631121366
2019-05-23 16:00:00 UTC,17.0847451694643,22.2574928692592,17.4975478294035,15.2075987369274,18.3480507373768,17.7650651387842,15.5405175293808,16.7359851451545,18.4569331981509
2019-05-23 17:00:00 UTC,29.7802465127452,28.5623728775774,32.7002009881197,29.5069598387241,32.6900406719423,28.612748887767,28.4089615715876,31.957419630394,35.5767301029093
2019-05-23 18:00:00 UTC,12.1289099418119,14.2277374075807,12.8887336184692,11.1555448971598,11.9142695645524,7.69933524563369,11.4004711277735,12.5556952492993,12.702772873603
2019-05-23 19:00:00 UTC,10.0505717050985,16.9898393948621,17.3313304678326,12.4337249636407,15.3126840798342,13.7682217625582,17.3695612051631,18.5422958312577,16.5579660503319
2019-05-23 20:00:00 UTC,24.1021269663142,24.5208558274448,27.1709081010096,20.334676686298,27.0018331176326,16.9324697476134,24.6684737991277,24.7789067214905,26.9095156062807
2019-05-23 21:00:00 UTC,36.9569036847444,34.8739016057545,36.7163196164621,34.7169247747022,37.7348328480456,27.2728011686149,35.9092818005849,4.68120609204407,38.4274740847164
2019-05-23 22:00:00 UTC,32.5083515351304,24.6550571408839,27.0843855897204,22.8948131360116,27.6169734338097,12.6643066323697,27.3507359836515,29.6599231497232,29.5922525606515
2019-05-23 23:00:00 UTC,19.2884471703459,21.3670158420175,20.2381967820867,19.3801036992422,19.5811816787827,15.4830000308279,19.2167835734146,16.8095000610227,20.332816916785
2019-05-24 00:00:00 UTC,13.254705572469,15.1574741964412,12.8438146409159,7.75507438691693,12.5495125380519,14.6147573816117,12.654490037916,12.0318485428252,16.1981543408773
2019-05-24 01:00:00 UTC,16.8444740469335,20.389470576047,19.2942577477357,16.4530302272411,18.2591862314354,14.274193629178,18.3213888492959,21.3945643488383,18.8352337697148
2019-05-24 02:00:00 UTC,10.4500119564954,10.8960127849691,9.39933667823484,10.4242848332824,10.0732004907857,11.8576366114711,8.8105434388023,9.89680365375486,10.0486182595238
2019-05-24 03:00:00 UTC,15.6857632481342,13.5281543493677,14.8313956286947,10.0365324832013,15.2053054793128,13.7171503488356,13.1006701380605,15.0326481434271,12.1538239200339
2019-05-24 04:00:00 UTC,18.007890591447,17.0195787986807,17.0398992997166,7.96404189722893,15.9727872093098,18.6374046196973,16.2334458108764,15.7744945218335,14.9046223324401
2019-05-24 05:00:00 UTC,14.3343532274576,15.0540750830034,12.9946306038652,12.8339148735975,13.0760821680439,12.2629727376902,13.0192622852033,13.1951627061048,12.0951447064914
2019-05-24 06:00:00 UTC,12.7825685066538,15.0972751008412,17.2177217777462,18.5440580665162,15.6436144821544,10.2461863665889,14.3299574196865,13.4329777961969,15.8732951285162
2019-05-24 07:00:00 UTC,80.0843156262672,10.7466285628468,12.3525353634617,10.5733156391678,11.0724864616735,11.3956070712735,9.53732742060963,10.4900205341428,12.8350340339312
2019-05-24 08:00:00 UTC,50.771890274117,36.7954457462651,34.691648220145,25.9559549194162,35.7613720495852,25.4730094023295,30.5195491670506,33.3893010024538,34.4446957424226
2019-05-24 09:00:00 UTC,,16.4421707228075,12.7435226668424,16.9564536960982,12.7193025097574,11.5066359082727,9.45706786403464,13.8486856887516,12.6118595956562
2019-05-24 10:00:00 UTC,16.572877707451,15.527646656108,16.713128364816,11.2438217920201,16.9497514798571,15.2030971013938,15.5517200425933,14.2312019114036,17.111282705789
2019-05-24 11:00:00 UTC,20.3125924636504,22.8282262926324,19.9997568745461,26.7584236904173,22.2265178258285,13.3666706642997,20.2493081691664,22.0241127446065,19.8683434425155
2019-05-24 12:00:00 UTC,11.1784586429932,13.6586952566991,12.932874735583,11.2153306410492,12.3458683758873,13.4542267837525,11.5661778604276,9.903853916923,12.4955306051411
2019-05-24 13:00:00 UTC,17.8988899896138,16.3467710264672,16.0888384377915,15.3336295986518,15.8007953526911,14.7714302079381,14.0594019036465,15.3401225385299,15.8738993046764
2019-05-24 14:00:00 UTC,22.3931618560128,17.8213099388343,23.7447017061646,19.4604010898312,20.4363217060098,17.8784257566159,22.8784546601312,22.0721846952812,22.2317470323659
2019-05-24 15:00:00 UTC,25.2091744952331,22.4521515565895,23.376298557531,13.8430751423981,21.2985219144952,17.985519530885,21.0541062484012,21.6920118577763,23.9241701757064
2019-05-24 16:00:00 UTC,20.529775328701,25.099321899105,23.0300744542123,15.6925553565677,21.6096820348141,16.9392022393084,19.9026403404245,19.6109512669262,24.0530768367159
2019-05-24 17:00:00 UTC,16.949695152954,17.6288063737128,17.8870196624097,14.5129205901288,15.9014390452807,18.9232973660454,16.4969054620628,16.0507393183631,18.0383742462375
2019-05-24 18:00:00 UTC,12.8758812262673,11.3237613103177,10.4865450180237,13.5854671729619,9.35955890980517,12.2675116184692,10.4690839634122,9.19811546728199,10.0170627497979
2019-05-24 19:00:00 UTC,14.3449581752412,13.3841297723421,15.2609216755706,13.2863898959429,15.2454443455975,12.7487463428003,15.7481723523155,14.3045106290724,17.4324678091798
2019-05-24 20:00:00 UTC,8.88800497413568,13.4250276914185,14.1456077447702,12.8749638708718,13.0853567658469,20.5377521690867,13.5586078929419,10.8793135480524,14.388578701006
2019-05-24 21:00:00 UTC,30.0036850984209,22.239736667763,22.307521599977,16.1974093938987,20.0636579492774,16.7535005405965,19.5873803444233,21.0774121336002,24.2223990781523
2019-05-24 22:00:00 UTC,13.7447069307364,18.5314248680825,16.2237011661499,22.3796587065792,14.5325118106599,14.2843400746498,14.1631603951484,14.4908368018433,13.8609929410775
2019-05-24 23:00:00 UTC,21.5598722354045,20.8157846232192,22.494939271494,24.9948680674879,23.3140832747024,26.4336930594139,21.9710750634886,18.6352907626942,24.7966816438498
2019-05-25 00:00:00 UTC,13.9104393576818,12.1781712890218,12.4160679968881,14.8603095980426,13.5078161806592,24.6298672151007,12.9940928630713,12.4478000977172,14.7705225701322
2019-05-25 01:00:00 UTC,20.5513562076725,15.6122031556155,18.8712556133802,19.7611077153566,18.2034621511468,17.7076695228307,23.3273344581898,17.9625514560867,20.0846323452089
2019-05-25 02:00:00 UTC,12.087268742937,6.90520487066893,11.5482658704854,7.51493837731192,9.74032824749118,15.2938560399374,9.00026894961724,7.65885551641096,9.37199938511377
2019-05-25 03:00:00 UTC,11.0051321588679,23.5853891275276,12.0731447028272,13.5786456021651,11.8764397919197,19.6970584072913,13.7472475698519,11.3653728244261,11.807748814634
2019-05-25 04:00:00 UTC,6.70996688975128,9.6599920512201,7.37038166799193,5.00069313591298,6.45176900189776,17.4224647590319,7.64877891784595,5.01218604733312,9.38741147753731
2019-05-25 05:00:00 UTC,11.4128021929778,15.8611255818207,10.8394096661153,9.31990479375031,9.74448705736013,13.695695591539,9.8576314159337,11.018262431417,12.0050257998007
2019-05-25 06:00:00 UTC,18.3573722789147,20.3785149818726,18.5282665130083,13.9154029430275,18.0004634429184,12.6248686736702,15.2060803426858,15.0565000406201,16.5794560006198
2019-05-25 07:00:00 UTC,9.38360708109053,10.3185881572545,8.47927896381285,5.16510002420971,9.62153861497633,5.64413751101813,9.15598662195879,9.54094116974622,9.4659238333697
2019-05-25 08:00:00 UTC,17.4254547033781,22.2896629938442,17.2482312380799,16.7930529676913,16.2587544880568,15.6045353677661,17.2143602791681,15.7131996827118,19.6432096805016
2019-05-25 09:00:00 UTC,15.3282151295112,19.439849903473,21.6422489757196,17.5307819786436,22.2823024470159,13.4456362696644,17.7684973645245,19.5987173616597,19.1688105747244
2019-05-25 10:00:00 UTC,12.3559986669623,12.3225944790588,11.070186722386,10.0668560720721,9.19486890817967,14.380773897891,11.7715803703345,8.90323470099635,9.83363344406117
2019-05-25 11:00:00 UTC,17.8411820070518,15.6233976019705,17.9314273888362,16.588066546542,18.4610243882699,16.8214679560504,18.326834637535,14.5468981194604,19.7459882293582
2019-05-25 12:00:00 UTC,14.7895632518889,12.847186440732,14.5101707338753,19.1341492526513,16.0889553834498,14.3311659898773,14.1396277397842,16.6182878635507,15.1020451757858
2019-05-25 13:00:00 UTC,17.4693432080161,14.1528021390386,15.8845847387432,11.9521942064076,15.2471673620929,9.80073758665226,15.6981618665529,13.4582245851251,14.5820471793804
2019-05-25 14:00:00 UTC,12.9708540909245,11.5747240712002,13.1654450948902,8.9140482335429,13.8770781696783,11.4571348168457,15.9613499861876,14.5248415732246,14.9032452204508
2019-05-25 15:00:00 UTC,11.3587650390008,9.4507167123089,12.5299525035271,13.9019648000313,11.8811645648697,10.6609644877334,14.7172660210514,12.4150829676747,9.89330376448222
2019-05-25 16:00:00 UTC,15.6470656509737,20.9941873631163,15.5708286727956,10.353480981926,15.2349770109526,13.451735924829,14.7534326319595,12.4827646153565,17.8451348617511
