Time,bit-x,bitbay,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken
2019-05-26 05:00:00 UTC,2.076636541,2.101109517,0.001874949,0.072063175,0.06890977,0.002327093,0.224312912,0.064606134,0.042394534,0.011427564
2019-05-26 06:00:00 UTC,1.910784736,,0.002094158,0.048497217,0.078995811,0.002432717,0.132491349,0.043662838,0.051066359,0.008232053
2019-05-26 07:00:00 UTC,1.982213699,1.994649282,0.00373812,0.068941576,0.052558585,0.000125042,0.273686544,0.08170394,0.042670273,0.024279635
2019-05-26 08:00:00 UTC,1.403085771,,0.003016991,0.054749997,0.051455072,0.000367796,0.230311212,0.081394497,0.053325586,0.016125002
2019-05-26 09:00:00 UTC,0.860508333,1.891325071,0.002353642,0.061367969,0.076317861,0.005812442,0.210587679,0.066373362,0.030131246,0.017238385
2019-05-26 10:00:00 UTC,0.875,,0.002926047,0.073947284,0.096544226,0.005879711,0.169303793,0.080608746,0.048281193,0.032255668
2019-05-26 11:00:00 UTC,0.869332509,1.469649592,0.003283255,0.067002164,0.080963646,0.006489697,0.141839556,0.071347334,0.065842295,0.022242327
2019-05-26 12:00:00 UTC,0.875,,0.001655869,0.060690791,0.095975184,0.0089492,0.17289782,0.043303962,0.048979681,0.019811201
2019-05-26 13:00:00 UTC,0.875,1.158036032,0.003772976,0.072823903,0.045967064,0.023842069,0.141311171,0.071729061,0.04576242,0.031115627
2019-05-26 14:00:00 UTC,0.875,,0.008145485,0.075895983,0.128308591,0.007404228,0.167829629,0.058513075,0.047917201,0.025192593
2019-05-26 15:00:00 UTC,0.874225,1.473866977,0.006676678,0.091943184,0.0466582,0.012444082,0.127748125,0.057078583,0.03460065,0.020805019
2019-05-26 16:00:00 UTC,0.874566667,,0.004572931,0.052881325,0.044186887,0.009657132,0.155603803,0.036248483,0.024469889,0.009049884
2019-05-26 17:00:00 UTC,0.875,1.089096879,0.003728457,0.037923229,0.042537517,0.014041014,0.138176155,0.06503646,0.051918798,0.026951926
2019-05-26 18:00:00 UTC,0.874295833,,0.004262848,0.041182187,0.080853117,0.023154332,0.139147314,0.05528859,0.026525925,0.011571222
2019-05-26 19:00:00 UTC,1.156749243,0.517237322,0.01533729,0.092563774,0.255657273,0.025210078,0.136342863,0.215838233,0.099874769,0.045250983
2019-05-26 20:00:00 UTC,2.025981752,,0.025377914,0.081195103,0.317025184,0.037517896,0.103699795,0.396046289,0.108308973,0.044384678
2019-05-26 21:00:00 UTC,2.089513106,1.497801914,0.01222213,0.070333488,0.197210548,0.053440021,0.189534231,0.288305475,0.094103409,0.080451549
