Time,bit-x,bitfinex,bitflyer,bithumb,bitstamp,coinbase,exmo,gemini,kraken,others
2019-06-03 19:00:00 UTC,5.166666666666667,28.9,5.216666666666667,3.25,15.816666666666666,58.63333333333333,6.566666666666666,3.7666666666666666,25.166666666666668,13.333333333333334
2019-06-03 20:00:00 UTC,5.083333333333333,43.05,8.416666666666666,6.283333333333333,15.733333333333333,56.85,4.466666666666667,3.3833333333333333,24.416666666666668,14.350000000000001
2019-06-03 21:00:00 UTC,5.4,66.53333333333333,16.183333333333334,14.0,20.133333333333333,63.81666666666667,5.766666666666667,4.533333333333333,31.85,19.35
2019-06-03 22:00:00 UTC,5.316666666666666,54.3,24.833333333333332,19.733333333333334,22.5,77.31666666666666,5.133333333333333,5.9,33.333333333333336,20.150000000000002
2019-06-03 23:00:00 UTC,5.366666666666667,237.1,105.46666666666667,87.28333333333333,95.86666666666666,292.1,32.18333333333333,51.416666666666664,182.08333333333334,92.05
2019-06-04 00:00:00 UTC,3.816666666666667,245.55,123.58333333333333,155.88333333333333,115.93333333333334,418.8333333333333,38.03333333333333,72.01666666666667,187.45,108.5
2019-06-04 01:00:00 UTC,4.083333333333333,63.56666666666667,60.9,65.58333333333333,35.333333333333336,124.5,7.5,9.25,35.05,41.03333333333333
2019-06-04 02:00:00 UTC,4.166666666666667,41.43333333333333,32.56666666666667,22.866666666666667,21.416666666666668,76.81666666666666,5.55,6.116666666666667,18.95,23.433333333333334
2019-06-04 03:00:00 UTC,3.8833333333333333,48.7,40.4,39.56666666666667,24.466666666666665,73.38333333333334,9.683333333333334,4.933333333333334,33.75,37.68333333333334
2019-06-04 04:00:00 UTC,4.266666666666667,59.56666666666667,49.35,38.483333333333334,31.966666666666665,84.75,14.483333333333333,5.783333333333333,52.55,33.949999999999996
2019-06-04 05:00:00 UTC,4.466666666666667,32.35,34.28333333333333,19.3,31.033333333333335,60.93333333333333,7.95,2.7666666666666666,31.933333333333334,22.133333333333333
